Year,Month,Extent,hemisphere
1985,2,15.554,north
1985,2,15.472999999999999,north
1985,2,15.368,north
1985,2,15.498,north
1985,2,15.447000000000001,north
1985,2,15.568,north
1985,2,15.732000000000001,north
1985,3,15.790999999999999,north
1985,3,15.698,north
1985,3,15.706,north
1985,3,15.681,north
1985,3,15.575,north
1985,3,15.614,north
1985,3,15.914000000000001,north
1985,3,16.094,north
1985,3,16.163,north
1985,3,16.059,north
1985,3,16.044,north
1985,3,16.063,north
1985,3,16.027,north
1985,3,16.019000000000002,north
1985,3,15.957,north
1985,3,15.77,north
1985,4,15.58,north
1985,4,15.575999999999999,north
1985,4,15.535,north
1985,4,15.459000000000001,north
1985,4,15.445,north
1985,4,15.524000000000001,north
1985,4,15.432,north
1985,4,15.511,north
1985,4,15.454,north
1985,4,15.252,north
1985,4,15.225999999999999,north
1985,4,15.225,north
1985,4,15.109000000000002,north
1985,4,15.065,north
1985,4,14.955,north
1985,5,14.714,north
1985,5,14.655,north
1985,5,14.56,north
1985,5,14.394,north
1985,5,14.32,north
1985,5,14.282,north
1985,5,14.172,north
1985,5,14.077,north
1985,5,13.914000000000001,north
1985,5,13.895999999999999,north
1985,5,13.868,north
1985,5,13.705,north
1985,5,13.625,north
1985,5,13.58,north
1985,5,13.339,north
1985,6,13.062999999999999,north
1985,6,12.935,north
1985,6,12.783,north
1985,6,12.731,north
1985,6,12.674000000000001,north
1985,6,12.475,north
1985,6,12.302999999999999,north
1985,6,12.217,north
1985,6,12.109000000000002,north
1985,6,11.88,north
1985,6,11.81,north
1985,6,11.805,north
1985,6,11.61,north
1985,6,11.498,north
1985,6,11.392999999999999,north
1985,7,11.135,north
1985,7,10.925999999999998,north
1985,7,10.790999999999999,north
1985,7,10.652000000000001,north
1985,7,10.382,north
1985,7,10.399000000000001,north
1985,7,10.112,north
1985,7,9.839,north
1985,7,9.702,north
1985,7,9.441,north
1985,7,9.213,north
1985,7,9.113999999999999,north
1985,7,8.851,north
1985,7,8.656,north
1985,7,8.4,north
1985,7,8.3,north
1985,8,8.152000000000001,north
1985,8,8.074,north
1985,8,7.995,north
1985,8,7.754,north
1985,8,7.638999999999999,north
1985,8,7.525,north
1985,8,7.442,north
1985,8,7.331,north
1985,8,7.212000000000001,north
1985,8,7.19,north
1985,8,7.138999999999999,north
1985,8,7.0120000000000005,north
1985,8,6.907,north
1985,8,6.8629999999999995,north
1985,8,6.792999999999999,north
1985,9,6.724,north
1985,9,6.61,north
1985,9,6.505,north
1985,9,6.496,north
1985,9,6.486000000000001,north
1985,9,6.495,north
1985,9,6.558,north
1985,9,6.568,north
1985,9,6.657,north
1985,9,6.725,north
1985,9,6.745,north
1985,9,6.7989999999999995,north
1985,9,6.992999999999999,north
1985,9,6.992000000000001,north
1985,9,7.112,north
1985,10,7.365,north
1985,10,7.585,north
1985,10,7.642,north
1985,10,7.985,north
1985,10,8.013,north
1985,10,8.129,north
1985,10,8.442,north
1985,10,8.562000000000001,north
1985,10,8.708,north
1985,10,8.699,north
1985,10,8.783,north
1985,10,8.959,north
1985,10,9.116,north
1985,10,9.33,north
1985,10,9.566,north
1985,10,9.851,north
1985,11,10.219,north
1985,11,10.238,north
1985,11,10.37,north
1985,11,10.470999999999998,north
1985,11,10.47,north
1985,11,10.77,north
1985,11,10.992,north
1985,11,11.083,north
1985,11,11.040999999999999,north
1985,11,11.255,north
1985,11,11.442,north
1985,11,11.597000000000001,north
1985,11,11.722999999999999,north
1985,11,11.77,north
1985,11,11.927,north
1985,12,12.305,north
1985,12,12.314,north
1985,12,12.469000000000001,north
1985,12,12.619000000000002,north
1985,12,12.734000000000002,north
1985,12,12.770999999999999,north
1985,12,12.818,north
1985,12,13.065,north
1985,12,13.263,north
1985,12,13.270999999999999,north
1985,12,13.45,north
1985,12,13.642000000000001,north
1985,12,13.755999999999998,north
1985,12,13.571,north
1985,12,13.700999999999999,north
1986,1,14.036,north
1986,1,14.292,north
1986,1,14.489,north
1986,1,14.533,north
1986,1,14.628,north
1986,1,14.795,north
1986,1,14.901,north
1986,1,14.991,north
1986,1,14.981,north
1986,1,15.159,north
1986,1,15.252,north
1986,1,15.214,north
1986,1,15.322000000000001,north
1986,1,15.241,north
1986,1,15.194,north
1986,1,15.206,north
1986,2,15.331,north
1986,2,15.427,north
1986,2,15.546,north
1986,2,15.724,north
1986,2,15.802,north
1986,2,15.845,north
1986,2,15.724,north
1986,2,15.835999999999999,north
1986,2,15.949000000000002,north
1986,2,15.913,north
1986,2,15.966,north
1986,2,16.008,north
1986,2,15.934000000000001,north
1986,2,15.982999999999999,north
1986,3,16.02,north
1986,3,16.023,north
1986,3,16.031,north
1986,3,16.084,north
1986,3,16.158,north
1986,3,16.14,north
1986,3,16.018,north
1986,3,16.02,north
1986,3,15.940999999999999,north
1986,3,15.790999999999999,north
1986,3,15.772,north
1986,3,15.74,north
1986,3,15.672,north
1986,3,15.589,north
1986,3,15.642999999999999,north
1986,4,15.636,north
1986,4,15.629000000000001,north
1986,4,15.427,north
1986,4,15.302,north
1986,4,15.292,north
1986,4,15.182,north
1986,4,15.13,north
1986,4,15.019,north
1986,4,15.008,north
1986,4,14.872,north
1986,4,14.857999999999999,north
1986,4,14.703,north
1986,4,14.681,north
1986,4,14.629000000000001,north
1986,4,14.514000000000001,north
1986,5,14.275,north
1986,5,14.12,north
1986,5,13.925,north
1986,5,13.81,north
1986,5,13.602,north
1986,5,13.492,north
1986,5,13.424000000000001,north
1986,5,13.338,north
1986,5,13.264000000000001,north
1986,5,13.215,north
1986,5,13.192,north
1986,5,13.078,north
1986,5,12.977,north
1986,5,12.83,north
1986,5,12.780999999999999,north
1986,5,12.75,north
1986,6,12.567,north
1986,6,12.412,north
1986,6,12.26,north
1986,6,12.13,north
1986,6,12.190999999999999,north
1986,6,12.158,north
1986,6,11.999,north
1986,6,11.921,north
1986,6,11.965,north
1986,6,11.860999999999999,north
1986,6,11.837,north
1986,6,11.797,north
1986,6,11.637,north
1986,6,11.547,north
1986,6,11.357000000000001,north
1986,7,11.147,north
1986,7,11.162,north
1986,7,11.030999999999999,north
1986,7,10.882,north
1986,7,10.722999999999999,north
1986,7,10.571,north
1986,7,10.460999999999999,north
1986,7,10.211,north
1986,7,10.01,north
1986,7,9.759,north
1986,7,9.574,north
1986,7,9.323,north
1986,7,9.256,north
1986,7,9.111,north
1986,7,8.976,north
1986,8,8.762,north
1986,8,8.649,north
1986,8,8.51,north
1986,8,8.373,north
1986,8,8.2,north
1986,8,8.042,north
1986,8,7.934,north
1986,8,7.912000000000001,north
1986,8,7.9079999999999995,north
1986,8,7.7989999999999995,north
1986,8,7.706,north
1986,8,7.722,north
1986,8,7.6610000000000005,north
1986,8,7.577000000000001,north
1986,8,7.497999999999999,north
1986,8,7.42,north
1986,9,7.229,north
1986,9,7.21,north
1986,9,7.122000000000001,north
1986,9,7.192,north
1986,9,7.187,north
1986,9,7.2139999999999995,north
1986,9,7.3,north
1986,9,7.327999999999999,north
1986,9,7.398,north
1986,9,7.443,north
1986,9,7.537000000000001,north
1986,9,7.529,north
1986,9,7.724,north
1986,9,7.773,north
1986,9,7.974,north
1986,10,8.338,north
1986,10,8.658999999999999,north
1986,10,8.827,north
1986,10,9.025,north
1986,10,9.12,north
1986,10,9.267000000000001,north
1986,10,9.4,north
1986,10,9.527999999999999,north
1986,10,9.725,north
1986,10,9.897,north
1986,10,9.986,north
1986,10,10.005,north
1986,10,10.024,north
1986,10,10.141,north
1986,10,10.317,north
1986,11,10.472999999999999,north
1986,11,10.505999999999998,north
1986,11,10.639000000000001,north
1986,11,10.874,north
1986,11,11.03,north
1986,11,11.093,north
1986,11,11.484000000000002,north
1986,11,11.741,north
1986,11,11.735,north
1986,11,11.796,north
1986,11,11.832,north
1986,11,11.959000000000001,north
1986,11,12.142000000000001,north
1986,11,12.227,north
1986,11,12.267999999999999,north
1986,12,12.591,north
1986,12,12.649000000000001,north
1986,12,12.717,north
1986,12,12.775,north
1986,12,12.822000000000001,north
1986,12,12.88,north
1986,12,12.902999999999999,north
1986,12,13.03,north
1986,12,13.17,north
1986,12,13.373,north
1986,12,13.523,north
1986,12,13.672,north
1986,12,13.695,north
1986,12,13.765999999999998,north
1986,12,13.904000000000002,north
1986,12,14.089,north
1987,1,14.305,north
1987,1,14.417,north
1987,1,14.515,north
1987,1,14.687999999999999,north
1987,1,14.692,north
1987,1,14.770999999999999,north
1987,1,14.732000000000001,north
1987,1,14.797,north
1987,1,14.943,north
1987,1,15.022,north
1987,1,15.299000000000001,north
1987,1,15.408,north
1987,1,15.55,north
1987,1,15.620999999999999,north
1987,1,15.787,north
1987,2,15.81,north
1987,2,15.898,north
1987,2,15.877,north
1987,2,15.94,north
1987,2,15.934000000000001,north
1987,2,15.9,north
1987,2,15.952,north
1987,2,15.977,north
1987,2,16.169,north
1987,2,16.136,north
1987,2,16.293,north
1987,2,16.275,north
1987,2,16.276,north
1987,2,16.265,north
1987,3,16.059,north
1987,3,15.874,north
1987,3,15.936,north
1987,3,15.78,north
1987,3,15.713,north
1987,3,15.777999999999999,north
1987,3,15.844000000000001,north
1987,3,15.902000000000001,north
1987,3,15.886,north
1987,3,15.75,north
1987,3,15.78,north
1987,3,15.777999999999999,north
1987,3,15.708,north
1987,3,15.754000000000001,north
1987,3,15.804,north
1987,3,15.709000000000001,north
1987,4,15.626,north
1987,4,15.505999999999998,north
1987,4,15.539000000000001,north
1987,4,15.540999999999999,north
1987,4,15.573,north
1987,4,15.408,north
1987,4,15.374,north
1987,4,15.414000000000001,north
1987,4,15.247,north
1987,4,15.151,north
1987,4,14.991,north
1987,4,14.869000000000002,north
1987,4,14.742,north
1987,4,14.629000000000001,north
1987,4,14.552999999999999,north
1987,5,14.292,north
1987,5,14.241,north
1987,5,14.118,north
1987,5,13.995999999999999,north
1987,5,13.932,north
1987,5,13.886,north
1987,5,13.806,north
1987,5,13.735,north
1987,5,13.72,north
1987,5,13.595999999999998,north
1987,5,13.405999999999999,north
1987,5,13.417,north
1987,5,13.423,north
1987,5,13.342,north
1987,5,13.234000000000002,north
1987,6,13.042,north
1987,6,12.995,north
1987,6,12.866,north
1987,6,12.739,north
1987,6,12.677,north
1987,6,12.658,north
1987,6,12.552999999999999,north
1987,6,12.482000000000001,north
1987,6,12.474,north
1987,6,12.395999999999999,north
1987,6,12.288,north
1987,6,12.217,north
1987,6,12.067,north
1987,6,11.956,north
1987,6,11.875,north
1987,7,11.423,north
1987,7,11.329,north
1987,7,11.232000000000001,north
1987,7,11.126,north
1987,7,11.020999999999999,north
1987,7,10.819,north
1987,7,10.632,north
1987,7,10.525,north
1987,7,10.312000000000001,north
1987,7,10.068,north
1987,7,9.89,north
1987,7,9.711,north
1987,7,9.62,north
1987,7,9.469,north
1987,7,9.165,north
1987,7,8.979,north
1987,8,8.67,north
1987,8,8.371,north
1987,8,8.242,north
1987,8,8.165,north
1987,8,8.072000000000001,north
1987,8,7.792999999999999,north
1987,8,7.557,north
1987,8,7.382000000000001,north
1987,8,7.39,north
1987,8,7.319,north
1987,8,7.21,north
1987,8,7.21,north
1987,8,7.265,north
1987,8,7.216,north
1987,8,7.157,north
1987,8,7.145,north
1987,8,7.079,north
1987,8,7.122999999999999,north
1987,8,7.041,north
1987,8,7.019,north
1987,8,7.072,north
1987,9,6.9670000000000005,north
1987,9,6.89,north
1987,9,6.909,north
1987,9,7.007999999999999,north
1987,9,7.041,north
1987,9,7.059,north
1987,9,7.087000000000001,north
1987,9,7.041,north
1987,9,7.145,north
1987,9,7.106,north
1987,9,7.121,north
1987,9,7.127000000000001,north
1987,9,7.1739999999999995,north
1987,9,7.19,north
1987,9,7.1770000000000005,north
1987,9,7.117000000000001,north
1987,9,7.223,north
1987,9,7.205,north
1987,9,7.233,north
1987,9,7.353,north
1987,9,7.397,north
1987,9,7.459,north
1987,9,7.51,north
1987,9,7.571000000000001,north
1987,9,7.648,north
1987,9,7.665,north
1987,9,7.653,north
1987,9,7.694,north
1987,9,7.757000000000001,north
1987,9,7.834,north
1987,10,8.039,north
1987,10,8.221,north
1987,10,8.311,north
1987,10,8.508,north
1987,10,8.486,north
1987,10,8.587,north
1987,10,8.635,north
1987,10,8.675,north
1987,10,8.691,north
1987,10,8.851,north
1987,10,8.874,north
1987,10,8.837,north
1987,10,8.984,north
1987,10,9.088,north
1987,10,8.996,north
1987,10,8.997,north
1987,10,9.04,north
1987,10,9.046,north
1987,10,9.141,north
1987,10,9.228,north
1987,10,9.322000000000001,north
1987,10,9.441,north
1987,10,9.471,north
1987,10,9.498,north
1987,10,9.468,north
1987,10,9.448,north
1987,10,9.478,north
1987,10,9.587,north
1987,10,9.709,north
1987,10,9.867,north
1987,10,9.988,north
1987,11,10.163,north
1987,11,10.214,north
1987,11,10.255999999999998,north
1987,11,10.297,north
1987,11,10.380999999999998,north
1987,11,10.404000000000002,north
1987,11,10.482000000000001,north
1987,11,10.599,north
1987,11,10.679,north
1987,11,10.770999999999999,north
1987,11,10.89,north
1987,11,10.972999999999999,north
1987,11,11.139000000000001,north
1987,11,11.203,north
1987,11,11.302,north
1987,11,11.436,north
1987,11,11.508,north
1987,11,11.448,north
1987,11,11.485,north
1987,11,11.592,north
1987,11,11.635,north
1987,11,11.712,north
1987,11,11.745,north
1987,11,11.847000000000001,north
1987,11,11.934000000000001,north
1987,11,12.003,north
1987,11,12.073,north
1987,11,12.137,north
1987,11,12.185,north
1987,11,12.228,north
1987,12,12.497,north
1987,12,12.584000000000001,north
1988,1,14.825999999999999,north
1988,1,14.854000000000001,north
1988,1,14.972999999999999,north
1988,1,14.987,north
1988,1,15.0,north
1988,1,15.050999999999998,north
1988,1,15.047,north
1988,1,15.049000000000001,north
1988,1,15.113,north
1988,1,15.09,north
1988,1,15.085,north
1988,1,15.022,north
1988,1,15.02,north
1988,1,15.115,north
1988,1,15.163,north
1988,1,15.241,north
1988,1,15.277999999999999,north
1988,1,15.362,north
1988,1,15.443,north
1988,2,15.56,north
1988,2,15.568,north
1988,2,15.462,north
1988,2,15.479000000000001,north
1988,2,15.413,north
1988,2,15.448,north
1988,2,15.312999999999999,north
1988,2,15.309000000000001,north
1988,2,15.276,north
1988,2,15.304,north
1988,2,15.292,north
1988,2,15.325999999999999,north
1988,2,15.332,north
1988,2,15.363,north
1988,2,15.379000000000001,north
1988,2,15.475999999999999,north
1988,2,15.443,north
1988,2,15.470999999999998,north
1988,2,15.546,north
1988,2,15.639000000000001,north
1988,2,15.73,north
1988,2,15.831,north
1988,2,16.015,north
1988,2,15.905999999999999,north
1988,2,15.835999999999999,north
1988,2,15.962,north
1988,2,16.017,north
1988,2,16.111,north
1988,2,16.111,north
1988,3,16.129,north
1988,3,16.162,north
1988,3,16.179000000000002,north
1988,3,16.099,north
1988,3,16.137,north
1988,3,16.169,north
1988,3,16.24,north
1988,3,16.247,north
1988,3,16.244,north
1988,3,16.309,north
1988,3,16.296,north
1988,3,16.276,north
1988,3,16.182000000000002,north
1988,3,16.012999999999998,north
1988,3,15.982999999999999,north
1988,3,15.96,north
1988,3,15.847000000000001,north
1988,3,15.870999999999999,north
1988,3,15.835,north
1988,3,15.815,north
1988,3,15.758,north
1988,3,15.860999999999999,north
1988,3,15.780999999999999,north
1988,3,15.743,north
1988,3,15.702,north
1988,3,15.748,north
1988,3,15.737,north
1988,3,15.675999999999998,north
1988,3,15.63,north
1988,3,15.522,north
1988,3,15.523,north
1988,4,15.523,north
1988,4,15.562000000000001,north
1988,4,15.597999999999999,north
1988,4,15.600999999999999,north
1988,4,15.534,north
1988,4,15.514000000000001,north
1988,4,15.536,north
1988,4,15.49,north
1988,4,15.489,north
1988,4,15.447000000000001,north
1988,4,15.341,north
1988,4,15.273,north
1988,4,15.193,north
1988,4,15.179,north
1988,4,15.164000000000001,north
1988,4,15.152000000000001,north
1988,4,15.107000000000001,north
1988,4,15.030999999999999,north
1988,4,15.062000000000001,north
1988,4,15.037,north
1988,4,14.91,north
1988,4,14.917,north
1988,4,14.829,north
1988,4,14.62,north
1988,4,14.617,north
1988,4,14.584000000000001,north
1988,4,14.637,north
1988,4,14.635,north
1988,4,14.578,north
1988,4,14.54,north
1988,5,14.362,north
1988,5,14.318,north
1988,5,14.298,north
1988,5,14.234000000000002,north
1988,5,14.159,north
1988,5,14.112,north
1988,5,14.057,north
1988,5,14.02,north
1988,5,13.957,north
1988,5,13.909,north
1988,5,13.827,north
1988,5,13.765,north
1988,5,13.696,north
1988,5,13.657,north
1988,5,13.599,north
1988,5,13.589,north
1988,5,13.513,north
1988,5,13.485999999999999,north
1988,5,13.390999999999998,north
1988,5,13.289000000000001,north
1988,5,13.224,north
1988,5,13.17,north
1988,5,13.125,north
1988,5,13.097999999999999,north
1988,5,13.078,north
1988,5,13.034,north
1988,5,12.982999999999999,north
1988,5,12.918,north
1988,5,12.870999999999999,north
1988,5,12.828,north
1988,5,12.82,north
1988,6,12.607999999999999,north
1988,6,12.527000000000001,north
1988,6,12.448,north
1988,6,12.450999999999999,north
1988,6,12.454,north
1988,6,12.411,north
1988,6,12.384,north
1988,6,12.335999999999999,north
1988,6,12.210999999999999,north
1988,6,12.177,north
1988,6,12.183,north
1988,6,12.116,north
1988,6,12.048,north
1988,6,12.044,north
1988,6,12.045,north
1988,6,11.960999999999999,north
1988,6,11.978,north
1988,6,11.869000000000002,north
1988,6,11.802999999999999,north
1988,6,11.739,north
1988,6,11.752,north
1988,6,11.693,north
1988,6,11.571,north
1988,6,11.543,north
1988,6,11.635,north
1988,6,11.39,north
1988,6,11.376,north
1988,6,11.267000000000001,north
1988,6,11.145,north
1988,6,11.138,north
1988,7,10.98,north
1988,7,10.919,north
1988,7,10.885,north
1988,7,10.769,north
1988,7,10.712,north
1988,7,10.61,north
1988,7,10.49,north
1988,7,10.387,north
1988,7,10.306,north
1988,7,10.267000000000001,north
1988,7,10.218,north
1988,7,10.141,north
1988,7,9.982000000000001,north
1988,7,9.939,north
1988,7,9.765,north
1988,7,9.738,north
1988,7,9.719,north
1988,7,9.673,north
1988,7,9.568,north
1988,7,9.527000000000001,north
1988,7,9.459,north
1988,7,9.376,north
1988,7,9.191,north
1988,7,9.045,north
1988,7,9.095,north
1988,7,9.09,north
1988,7,8.995,north
1988,7,8.925,north
1988,7,8.802999999999999,north
1988,7,8.777999999999999,north
1988,7,8.717,north
1988,8,8.588,north
1988,8,8.517999999999999,north
1988,8,8.478,north
1988,8,8.427,north
1988,8,8.382,north
1988,8,8.413,north
1988,8,8.355,north
1988,8,8.399,north
1988,8,8.27,north
1988,8,8.107000000000001,north
1988,8,8.113999999999999,north
1988,8,8.017000000000001,north
1988,8,8.005,north
1988,8,7.949,north
1988,8,7.922000000000001,north
1988,8,7.865,north
1988,8,7.84,north
1988,8,7.731,north
1988,8,7.718999999999999,north
1988,8,7.735,north
1988,8,7.718999999999999,north
1988,8,7.635,north
1988,8,7.524,north
1988,8,7.5,north
1988,8,7.372000000000001,north
