Year,AvgTemp
1999,14.675999999999998
1999,15.572
1999,16.298
1999,16.957
1999,17.218
1999,17.1
1999,16.605
1999,15.675
1999,14.673
1999,14.13
2000,13.773
2000,14.265999999999998
2000,14.845999999999998
2000,15.762
2000,16.395
2000,17.0
2000,17.242
2000,17.243000000000002
2000,16.613
2000,15.588
2000,14.632
2000,13.968
2001,13.936
2001,14.179
2001,14.982
2001,15.808
2001,16.569000000000006
2001,17.151
2001,17.45
2001,17.294
2001,16.758
2001,15.831
2001,15.011
2001,14.241
2002,14.258
2002,14.505
2002,15.198
2002,15.818
2002,16.605
2002,17.110000000000007
2002,17.487000000000002
2002,17.328
2002,16.799
2002,15.859000000000002
2002,14.856
2002,14.127
2003,14.207
2003,14.359000000000002
2003,14.972999999999999
2003,15.774
2003,16.567
2003,17.104000000000006
2003,17.423000000000002
2003,17.402
2003,16.839000000000002
2003,15.997
2003,14.838
2003,14.436
2004,14.097
2004,14.488
2004,14.992
2004,15.811
2004,16.383
2004,17.006
2004,17.227
2004,17.266000000000002
2004,16.745
2004,15.889000000000001
2004,15.022
2004,14.161
2005,14.159
2005,14.293
2005,15.106
2005,15.978
2005,16.629
2005,17.248
2005,17.503
2005,17.375
2005,16.903
2005,16.025000000000002
2005,15.005
2005,14.327
2006,13.99
2006,14.435
2006,14.966
2006,15.729
2006,16.463
2006,17.215999999999998
2006,17.419
2006,17.479
2006,16.792
2006,15.935
2006,14.931
2006,14.407
2007,14.417
2007,14.408
2007,15.017
2007,15.93
2007,16.629
2007,17.168000000000006
2007,17.485
2007,17.339000000000002
2007,16.737000000000002
2007,15.867
2007,14.821
2007,14.11
2008,13.719
2008,14.061
2008,15.077
2008,15.735
2008,16.497
2008,17.077
2008,17.449
2008,17.282
2008,16.757
2008,15.931
2008,14.919
2008,14.151
2009,14.091
2009,14.267000000000001
2009,14.873
2009,15.819
2009,16.570999999999998
2009,17.26
2009,17.578
2009,17.427
2009,16.864
2009,15.91
2009,14.968
2009,14.298
2010,14.207999999999998
2010,14.517000000000001
2010,15.222999999999999
2010,16.038999999999998
2010,16.732
2010,17.271
2010,17.532
2010,17.412
2010,16.761
2010,15.939
2010,14.995
2010,14.117
2011,13.927999999999999
2011,14.193
2011,14.88
2011,15.832
2011,16.523
2011,17.203000000000007
2011,17.567999999999998
2011,17.475
2011,16.762
2011,15.873
2011,14.799
2011,14.198
2012,13.859000000000002
2012,14.164000000000001
2012,14.863
2012,15.880999999999998
2012,16.698999999999998
2012,17.252000000000002
2012,17.45
2012,17.42
2012,16.882
2012,16.019000000000002
2012,15.001
2012,14.138
2013,14.117
2013,14.359000000000002
2013,14.952
2013,15.749
2013,16.608999999999998
2013,17.257
2013,17.503
2013,17.462
2013,16.894000000000002
2013,15.905
2013,15.107
2013,14.339
2014,14.136
2014,14.157
2014,15.09
2014,16.038
2014,16.804000000000002
2014,17.303
2014,17.508
2014,17.607
2014,16.975
2014,16.029
2014,14.899000000000001
2014,14.41
2015,14.255
2015,14.564
2015,15.193
2015,15.962
2015,16.774
2015,17.39
2015,17.611
2015,17.589000000000002
2015,17.049
2015,16.29
2015,15.252
2015,14.774000000000001
